code,name,start_date,end_date,cup_formed,reason
688017,绿的谐波,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688018,乐鑫科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688019,安集科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688020,方邦股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688021,奥福科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688022,瀚川智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688023,安恒信息,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688025,杰普特,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688026,洁特生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688027,国盾量子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688028,沃尔德,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688029,南微医学,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688030,山石网科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688031,星环科技-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688032,禾迈股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688033,天宜新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688035,德邦科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688036,传音控股,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688037,芯源微,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688038,中科通达,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688039,当虹科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688041,海光信息,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688045,必易微,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688046,药康生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688047,龙芯中科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688048,长光华芯,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688049,炬芯科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688050,爱博医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688051,佳华科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688052,纳芯微,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688055,龙腾光电,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688056,莱伯泰科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688057,金达莱,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688058,宝兰德,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688059,华锐精密,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688060,云涌科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688061,灿瑞科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688062,迈威生物-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688063,派能科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688065,凯赛生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688066,航天宏图,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688067,爱威科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688068,热景生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688069,德林海,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688070,纵横股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688071,华依科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688072,拓荆科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688073,毕得医药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688075,安旭生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688077,大地熊,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688078,龙软科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688079,美迪凯,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688080,映翰通,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688081,兴图新科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688082,盛美上海,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688083,中望软件,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688084,晶品特装,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688085,三友医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688087,英科再生,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688088,虹软科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688089,嘉必优,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688090,瑞松科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688091,上海谊众,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688092,爱科科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688093,世华科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688095,福昕软件,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688096,京源环保,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688097,博众精工,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688098,申联生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688099,晶晨股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688100,威胜信息,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688101,三达膜,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688102,斯瑞新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688103,国力电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688105,诺唯赞,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688106,金宏气体,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688107,安路科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688108,赛诺医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688109,品茗科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688110,东芯股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688111,金山办公,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688112,鼎阳科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688113,联测科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688114,华大智造,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688115,思林杰,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688116,天奈科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688117,圣诺生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688118,普元信息,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688119,中钢洛耐,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688120,华海清科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688121,卓然股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688122,西部超导,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688123,聚辰股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688125,安达智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688126,沪硅产业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688127,蓝特光学,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688128,中国电研,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688129,东来技术,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688130,晶华微,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688131,皓元医药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688132,邦彦技术,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688133,泰坦科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688135,利扬芯片,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688136,科兴制药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688137,近岸蛋白,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688138,清溢光电,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688139,海尔生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688141,杰华特,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688143,长盈通,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688146,中船特气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688147,微导纳米,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688148,芳源股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688150,莱特光电,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688151,华强科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688152,麒麟信安,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688153,唯捷创芯,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688155,先惠技术,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688156,路德科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688157,松井股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688158,优刻得-W,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688159,有方科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688160,步科股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688161,威高骨科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688162,巨一科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688163,赛伦生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688165,埃夫特-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688166,博瑞医药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688167,炬光科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688168,安博通,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688169,石头科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688170,德龙激光,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688171,纬德信息,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688172,燕东微,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688173,希荻微,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688175,高凌信息,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688176,亚虹医药-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688177,百奥泰,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688178,万德斯,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688179,阿拉丁,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688180,君实生物-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688181,八亿时空,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688182,灿勤科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688183,生益电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688185,康希诺,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688186,广大特材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688187,时代电气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688188,柏楚电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688189,南新制药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688190,云路股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688191,智洋创新,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688192,迪哲医药-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688193,仁度生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688195,腾景科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688196,卓越新能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688197,首药控股-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688198,佰仁医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688199,久日新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688200,华峰测控,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688201,信安世纪,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688202,美迪西,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688203,海正生材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688205,德科立,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688206,概伦电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688207,格灵深瞳,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688208,道通科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688209,英集芯,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688210,统联精密,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688211,中科微至,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688212,澳华内镜,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688213,思特威-W,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688215,瑞晟智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688216,气派科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688217,睿昂基因,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688218,江苏北人,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688219,会通股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688220,翱捷科技-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688221,前沿生物-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688222,成都先导,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688223,晶科能源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688225,亚信安全,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688226,威腾电气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688227,品高股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688228,开普云,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688229,博睿数据,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688230,芯导科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688231,隆达股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688232,新点软件,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688233,神工股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688234,天岳先进,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688235,百济神州-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688236,春立医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688237,超卓航科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688238,和元生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688239,航宇科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688244,永信至诚,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688246,嘉和美康,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688247,宣泰医药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688248,南网科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688249,晶合集成,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688251,井松智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688252,天德钰,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688253,英诺特,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688255,凯尔达,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688256,寒武纪,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688257,新锐股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688258,卓易信息,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688259,创耀科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688260,昀冢科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688261,东微半导,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688262,国芯科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688265,南模生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688266,泽璟制药-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688267,中触媒,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688268,华特气体,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688269,凯立新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688270,臻镭科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688271,联影医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688272,富吉瑞,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688273,麦澜德,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688275,万润新能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688276,百克生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688277,天智航-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688278,特宝生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688279,峰岹科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688280,精进电动-UW,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688281,华秦科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688282,理工导航,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688283,坤恒顺维,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688285,高铁电气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688286,敏芯股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688288,鸿泉技术,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688289,圣湘生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688290,景业智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688291,金橙子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688292,浩瀚深度,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688293,奥浦迈,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688295,中复神鹰,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688296,和达科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688297,中无人机,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688298,东方生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688299,长阳科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688300,联瑞新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688301,奕瑞科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688302,海创药业-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688303,大全能源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688305,科德数控,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688306,均普智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688307,中润光学,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688308,欧科亿,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688309,恒誉环保,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688310,迈得医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688311,盟升电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688312,燕麦科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688313,仕佳光子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688314,康拓医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688315,诺禾致源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688316,青云科技-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688317,之江生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688318,财富趋势,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688319,欧林生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688320,禾川科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688321,微芯生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688322,奥比中光-UW,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688323,瑞华泰,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688325,赛微微电,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688326,经纬恒润-W,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688327,云从科技-UW,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688328,深科达,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688329,艾隆科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688330,宏力达,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688331,荣昌生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688332,中科蓝讯,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688333,铂力特,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688334,西高院,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688335,复洁科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688336,三生国健,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688337,普源精电,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688338,赛科希德,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688339,亿华通-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688343,云天励飞-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688345,博力威,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688347,华虹公司,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688348,昱能科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688349,三一重能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688350,富淼科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688351,微电生理,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688352,颀中科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688353,华盛锂电,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688355,明志科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688356,键凯科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688357,建龙微纳,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688358,祥生医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688359,三孚新科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688360,德马科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688361,中科飞测,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688362,甬矽电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688363,华熙生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688365,光云科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688366,昊海生科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688367,工大高科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688368,晶丰明源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688369,致远互联,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688370,丛麟科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688371,菲沃泰,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688372,伟测科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688373,盟科药业-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688375,国博电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688376,美埃科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688377,迪威尔,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688378,奥来德,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688379,华光新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688380,中微半导,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688381,帝奥微,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688382,益方生物-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688383,新益昌,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688385,复旦微电,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688386,泛亚微透,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688387,信科移动-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688388,嘉元科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688389,普门科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688390,固德威,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688391,钜泉科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688392,骄成超声,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688393,安必平,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688395,正弦电气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688396,华润微,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688398,赛特新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688399,硕世生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688400,凌云光,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688401,路维光电,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688403,汇成股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688408,中信博,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688409,富创精密,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688410,山外山,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688411,海博思创,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688416,恒烁股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688418,震有科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688419,耐科装备,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688420,美腾科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688425,铁建重工,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688426,康为世纪,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688428,诺诚健华,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688429,时创能源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688432,有研硅,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688433,华曙高科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688435,英方软件,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688439,振华风光,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688443,智翔金泰-U,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
688448,磁谷科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
